,numberOfEpisodes,Finalization,originalTitle,startYear,endYear,runtimeMinutes,averageRating,numVotes,GenderMale,GenderFeMale,genre_action,genre_adult,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_musical,genre_mystery,genre_news,genre_romance,genre_sci-fi,genre_talk-show,genre_thriller,genre_war,genre_western,numberEpisodePrediction
3873,25,0,Logan,0.7857142857142776,0,0.05970149253731344,0.7816091954022988,5.986271981777789e-06,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
3874,17,0,Inside Horror,0.7857142857142776,0,0.5074626865671641,0.6436781609195401,4.489703986333342e-06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.0
3875,15,0,Hoy Soy Nadie,0.7857142857142776,0,0.28358208955223885,0.6091954022988505,6.7345559795000115e-06,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0
3876,77,0,Mia and Me,0.75,0,0.1343283582089552,0.6551724137931034,0.00025890626321188934,0.0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0
3877,7,0,Final Witness,0.7857142857142776,0,0.7313432835820896,0.7586206896551724,0.00016686733149205585,0.6000000000000001,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
3878,24,0,Il tredicesimo apostolo - Il prescelto,0.7857142857142776,0,0.5820895522388059,0.7356321839080459,0.00013169798359911135,0.8,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.0
3879,23,0,Danish Dynamite,0.7857142857142776,0,0.20895522388059698,0.6666666666666666,0.0003015584510820561,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
3880,54,0,Finding Stuff Out,0.7857142857142776,0,0.19402985074626863,0.7126436781609196,1.7210531947611142e-05,0.6000000000000001,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
3881,36,0,Kaboul Kitchen,0.7857142857142776,0,0.22388059701492538,0.7471264367816092,0.0002626476832005004,0.6000000000000001,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3882,11,0,Urban Tarzan,0.8214285714285694,0,0.28358208955223885,0.4137931034482758,0.00010924946366744465,0.4,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
3883,17,0,My Crazy Obsession,0.7857142857142776,0,0.28358208955223885,0.5517241379310345,4.3400471867888965e-05,0.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
3884,33,0,Go!azen,0.6785714285714306,0,0.5820895522388059,0.4252873563218391,1.496567995444447e-06,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0
3885,41,0,Undead Noise,0.7857142857142776,0,0.7313432835820896,0.21839080459770113,2.768650791572227e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.0
3886,10,0,Who's in Who's Out,0.7857142857142776,0,0.20895522388059698,0.7011494252873562,1.496567995444447e-06,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3887,12,0,Nicht nachmachen!,0.7857142857142776,0,0.28358208955223885,0.7011494252873562,8.006638775627792e-05,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
3888,10,0,Uptown Comic,0.7857142857142776,0,0.28358208955223885,0.7241379310344827,7.482839977222239e-07,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
3889,70,0,Father Brown,0.8214285714285694,0,0.6119402985074627,0.7356321839080459,0.0035580904091691732,0.4,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3890,12,0,Noel Fielding's Luxury Comedy,0.7857142857142776,0,0.28358208955223885,0.5977011494252874,0.0014890851554672248,0.8,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
3891,94,0,A Liga,0.7142857142857082,0,0.9552238805970148,0.7356321839080459,2.3945087927111157e-05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
3892,8,0,Mash Up,0.7857142857142776,0,0.28358208955223885,0.7126436781609196,9.20389317198335e-05,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
3893,35,0,Cuckoo,0.7857142857142776,0,0.28358208955223885,0.7126436781609196,0.0035902666210712287,0.6000000000000001,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
3894,12,0,Hanaukyô meido-tai: La Verite,0.5,0,0.1791044776119403,0.5977011494252874,9.727691970388907e-06,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0
3895,53,0,High School DxD,0.7857142857142776,0,0.1791044776119403,0.7586206896551724,0.003183948410308061,0.2,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
3896,28,0,Dates from Hell,0.7857142857142776,0,0.28358208955223885,0.6666666666666666,7.707325176538903e-05,0.6000000000000001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3897,27,0,I Killed My BFF,0.7857142857142776,0,0.7313432835820896,0.7356321839080459,5.836615182233344e-05,0.8,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3898,8,0,Música.doc,0.7857142857142776,0,0.5522388059701492,0.8045977011494251,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0
3899,7,0,Killers Behind Bars: The Untold Story,0.7857142857142776,0,0.7313432835820896,0.6551724137931034,8.979407972666683e-06,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3900,42,0,Die Chefin,0.7857142857142776,0,0.7313432835820896,0.6666666666666666,3.7414199886111174e-05,0.4,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3901,12,0,Sumeba Miyako no Cosmos-sô suttoko taisen Dokkoidâ,0.4642857142857082,0,0.20895522388059698,0.6781609195402298,4.489703986333342e-06,0.2,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
3902,53,0,Kamen raidâ Wizâdo,0.7857142857142776,0,0.28358208955223885,0.6436781609195401,0.00014367052756266693,0.4,0.6000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3903,8,0,In the Big House,0.7857142857142776,0,0.28358208955223885,0.7356321839080459,8.23112397494446e-06,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
3904,7,0,Young Life,0.7857142857142776,0,0.16417910447761194,0.7701149425287356,9.727691970388907e-06,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
3905,66,0,Xi you ji,0.75,0,0.5074626865671641,0.5172413793103449,2.0951951936222262e-05,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3906,9,0,Too Young to Die,0.7857142857142776,0,0.6119402985074627,0.689655172413793,0.0001107460316628891,0.4,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3907,8,0,"Leute, Leute!",0.7857142857142776,0,0.5074626865671641,0.6666666666666666,7.482839977222239e-07,0.2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
3908,41,0,The Eric Andre Show,0.7857142857142776,0,0.0,0.850574712643678,0.005191594376196787,0.6000000000000001,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
3909,93,0,Prawo Agaty,0.7857142857142776,0,0.5074626865671641,0.6666666666666666,7.632496776766681e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
3910,27,0,The American Bible Challenge,0.7857142857142776,0,0.7313432835820896,0.6436781609195401,6.734555979500012e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3911,8,0,The Planners,0.8214285714285694,0,0.7313432835820896,0.6206896551724137,2.9931359908888947e-06,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
3912,11,0,Ultimate Warfare,0.7857142857142776,0,0.7313432835820896,0.7241379310344827,1.3469111959000025e-05,0.6000000000000001,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3913,8,0,Top Tens,0.5357142857142776,0,0.7313432835820896,0.6781609195402298,1.1224259965833353e-05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
3914,72,0,Ray Donovan,0.8214285714285694,0,0.7313432835820896,0.8160919540229885,0.04586082965239964,0.6000000000000001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0
3915,12,0,"Dakara Boku wa, H ga Dekinai",0.7857142857142776,0,0.20895522388059698,0.5977011494252874,0.00024394058325744486,0.2,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3916,12,0,Oda Nobuna no yabou,0.7857142857142776,0,0.20895522388059698,0.5862068965517241,0.00019230898741461145,0.2,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
3917,50,0,Sword Art Online,0.7857142857142776,0,0.19402985074626863,0.7586206896551724,0.019254843829388257,0.4,0.6000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
3918,33,0,Happily Never After,0.7857142857142776,0,0.7313432835820896,0.7356321839080459,5.686958382688899e-05,0.2,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0
3919,16,0,Nae Yeojachinguneun Gumiho,0.7142857142857082,0,0.7313432835820896,0.7701149425287356,0.0012765725001141132,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
3920,12,0,Inheriting Trouble,0.75,0,0.4626865671641791,0.7011494252873562,7.482839977222239e-07,0.6000000000000001,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
3921,38,0,The Undateables,0.7857142857142776,0,0.7313432835820896,0.6781609195402298,0.0003584280349089451,0.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
3922,34,0,Crimi Clowns,0.7857142857142776,0,0.28358208955223885,0.793103448275862,0.000686176425911279,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
3923,10,0,Bambule - Das Magazin,0.7857142857142776,0,0.28358208955223885,0.632183908045977,1.047597596811113e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.0
3924,10,0,Alien Encounters,0.7857142857142776,0,0.7313432835820896,0.7241379310344827,0.00010625632767655575,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.0
3925,26,0,The Woodlies,0.7857142857142776,0,0.19402985074626863,0.8045977011494251,1.646224794988892e-05,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3926,11,0,Alifim,0.75,0,0.28358208955223885,0.6781609195402298,9.727691970388907e-06,0.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3927,30,0,Roll No. 21,0.7142857142857082,0,0.1343283582089552,0.6436781609195401,5.836615182233344e-05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3928,58,0,A Place to Call Home,0.8214285714285694,0,0.7313432835820896,0.8160919540229885,0.0018774445502850589,0.4,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3929,24,0,Jormungand,0.7857142857142776,0,0.20895522388059698,0.7241379310344827,0.0005193090944192232,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3930,12,0,Watson & Oliver,0.7857142857142776,0,0.28358208955223885,0.47126436781609193,8.53043757403335e-05,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3931,10,0,Altered Carbon,1.0,0,0.7313432835820896,0.8045977011494251,0.05949980207888261,0.6000000000000001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
3932,24,0,Undergrad,0.75,0,0.25373134328358204,0.793103448275862,1.3469111959000025e-05,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
3933,18,0,Kontoret,0.7857142857142776,0,0.16417910447761194,0.45977011494252873,0.00030380330307522275,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
3934,8,0,Hjerterått,0.8214285714285694,0,0.20895522388059698,0.6436781609195401,8.23112397494446e-06,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3935,13,0,Explorers of the Human Body,0.6071428571428612,0,0.4328358208955223,0.7701149425287356,2.244851993166671e-06,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3936,10,0,Dyke Central,0.8928571428571388,0,0.16417910447761194,0.7471264367816092,1.2720827961277801e-05,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
3937,24,0,La Teniente,0.7857142857142776,0,0.5074626865671641,0.8275862068965517,3.7414199886111174e-05,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
3938,15,0,Dumt og farligt,0.7857142857142776,0,0.19402985074626863,0.6781609195402298,1.2720827961277801e-05,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3939,12,0,Koi to senkyo to chokoreto,0.7857142857142776,0,0.20895522388059698,0.689655172413793,3.891076788155562e-05,0.2,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
3940,75,0,Uchû kyôdai,0.7857142857142776,0,0.19402985074626863,0.8045977011494251,0.000177343307460167,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
3941,60,0,A Documentary of Life,0.7857142857142776,0,0.28358208955223885,0.793103448275862,2.3945087927111157e-05,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
3942,9,0,Hrvatsko Vodeno Blago,0.7857142857142776,0,0.6119402985074627,0.8390804597701149,1.4965679954444473e-05,0.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3943,10,0,Hon,0.6785714285714306,0,0.7313432835820896,0.7011494252873562,1.9455383940777814e-05,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3944,12,0,Biggest and Baddest,0.7857142857142776,0,0.4925373134328358,0.7471264367816092,1.4217395956722249e-05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
3945,8,0,Kazoku no uta,0.7857142857142776,0,0.6417910447761194,0.7011494252873562,2.9931359908888947e-06,0.8,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3946,7,0,The Angelos Epithemiou Show,0.75,0,0.28358208955223885,0.6781609195402298,8.23112397494446e-06,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
3947,17,0,Roche & Böhmermann,0.7857142857142776,0,0.7313432835820896,0.8275862068965517,0.000247682003246056,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0
3948,20,0,Kapse to senario,0.7857142857142776,0,0.4626865671641791,0.689655172413793,0.00013543940358772246,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
3949,10,0,The Parliament,0.7857142857142776,0,0.28358208955223885,0.8160919540229885,0.0001833295794419448,0.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3950,8,0,Trust Us with Your Life,0.7857142857142776,0,0.16417910447761194,0.7011494252873562,8.081467175400015e-05,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
3951,24,0,Mysteriet på Greveholm - Grevens återkomst,0.7857142857142776,0,0.1343283582089552,0.528735632183908,0.00016013277551255584,0.6000000000000001,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0
3952,16,0,The Hollywood Fast Lane,0.7857142857142776,0,0.28358208955223885,0.5402298850574713,1.7958815945333366e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.0
3953,21,0,Legal High,0.7857142857142776,0,0.6417910447761194,0.8160919540229885,0.0005806683822324456,0.8,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
3954,11,0,Mirai Nikki - Another: World,0.7857142857142776,0,0.5074626865671641,0.7126436781609196,6.061100381550011e-05,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
3955,92,0,Vinyl Rewind,0.75,0,0.014925373134328346,0.7701149425287356,8.23112397494446e-06,0.8,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3956,92,0,Vereinsheim Schwabing,0.7857142857142776,0,0.5074626865671641,0.5862068965517241,7.482839977222239e-07,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3957,86,0,Domashen Arest,0.75,0,0.1791044776119403,0.7356321839080459,9.952177169705574e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3958,77,0,Guess How Much I Love You: The Adventures of Little Nutbrown Hare,0.7857142857142776,0,0.0,0.7011494252873562,2.3196803929388934e-05,0.6000000000000001,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
3959,10,0,10,0.7142857142857082,0,0.22388059701492538,0.632183908045977,2.9183075911166718e-05,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0
3960,34,0,Sr. Ávila,0.8214285714285694,0,0.7313432835820896,0.8275862068965517,0.0003531900469248895,0.6000000000000001,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
3961,14,0,Offseason,0.8928571428571388,0,0.5074626865671641,0.5517241379310345,5.986271981777789e-06,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0
3962,16,0,The Slope,0.7142857142857082,0,0.16417910447761194,0.7126436781609196,1.3469111959000025e-05,0.4,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
3963,80,0,Dans tes yeux,0.7857142857142776,0,0.22388059701492538,0.8160919540229885,1.047597596811113e-05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
3964,12,0,All About Lizzie,0.7857142857142776,0,0.16417910447761194,0.689655172413793,1.646224794988892e-05,0.2,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
3965,16,0,The Pitch,0.7857142857142776,0,0.7313432835820896,0.6206896551724137,0.0002095195193622226,0.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
3966,28,0,Evil Twins,0.7857142857142776,0,0.4925373134328358,0.5977011494252874,6.360413980638901e-05,0.8,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3967,11,0,Kaeru no ôjosama,0.7857142857142776,0,0.6417910447761194,0.6436781609195401,4.489703986333342e-06,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3968,42,0,Monster Math Squad,0.7857142857142776,0,0.28358208955223885,0.48275862068965514,7.482839977222235e-06,0.4,0.6000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3969,28,0,Off the Air,0.75,0,0.0,0.8045977011494251,0.00035543489891805616,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
3970,12,0,Shiritsu Bakaleya Kôkô,0.7857142857142776,0,0.28358208955223885,0.5747126436781609,1.1224259965833353e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
3971,42,0,Burning Love,0.7857142857142776,0,0.1791044776119403,0.7816091954022988,0.0023017215769935598,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3972,8,0,Perfidia,0.7857142857142776,0,0.28358208955223885,0.6781609195402298,1.496567995444447e-06,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.0
3973,13,0,"Kono naka ni hitori, imouto ga iru!",0.7857142857142776,0,0.20895522388059698,0.6206896551724137,6.510070780183346e-05,0.0,0.6000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3974,24,0,Zetsuen No Tempest,0.7857142857142776,0,0.20895522388059698,0.7471264367816092,0.0006607347699887234,0.4,0.6000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3975,12,0,Girls und Panzer,0.7857142857142776,0,0.20895522388059698,0.7011494252873562,0.00040257679077455627,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3976,17,0,The Fall,0.8214285714285694,0,0.7313432835820896,0.8045977011494251,0.04314680359266113,0.4,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
3977,12,0,The Sarah Millican Television Programme,0.7857142857142776,0,0.28358208955223885,0.5977011494252874,5.537301583144454e-05,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3978,10,0,Warehouse 13: Grand Designs,0.7857142857142776,0,0.4029850746268656,0.7816091954022988,6.210757181094456e-05,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
3979,35,0,Marslakók,0.7857142857142776,0,0.22388059701492538,0.3448275862068966,4.115561987472229e-05,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
3980,16,0,Wi-poong-dang-dang Geu-nyeo,0.4642857142857082,0,0.7313432835820896,0.7586206896551724,1.1972543963555577e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3981,19,0,Mighty Planes,0.7857142857142776,0,0.7313432835820896,0.7586206896551724,2.6189939920277822e-05,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
3982,32,0,Nathan for You,0.8214285714285694,0,0.28358208955223885,0.8735632183908045,0.008371801366516237,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3983,12,0,The Burn with Jeff Ross,0.7857142857142776,0,0.28358208955223885,0.7471264367816092,0.00045196353462422303,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
3984,17,0,The Syndicate,0.7857142857142776,0,0.7313432835820896,0.7356321839080459,0.0007849499136106126,0.2,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
3985,72,0,Tree Fu Tom,0.7857142857142776,0,0.22388059701492538,0.49425287356321834,0.0001047597596811113,0.4,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
3986,22,0,Bering Sea Gold: Under the Ice,0.7857142857142776,0,0.7313432835820896,0.6436781609195401,0.0003696522948747784,0.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
3987,20,0,Cinderella's Sister,0.7142857142857082,0,0.8059701492537313,0.6551724137931034,0.00013244626759683357,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0
3988,25,0,Gleboka woda,0.75,0,0.5074626865671641,0.7356321839080459,2.1700235933944486e-05,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
3989,21,0,Animal Science,0.7857142857142776,0,0.28358208955223885,0.6206896551724137,2.244851993166671e-06,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3990,28,0,Chat Room,0.7857142857142776,0,0.28358208955223885,0.7471264367816092,3.7414199886111177e-06,0.2,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0
3991,13,0,Coast Guard Florida,0.7857142857142776,0,0.7313432835820896,0.8390804597701149,4.489703986333342e-06,0.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
3992,31,0,Halloween Wars,0.75,0,0.4626865671641791,0.7816091954022988,0.0001683638994875003,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0
3993,7,0,Hotel Paradise - Noc v raji,0.7857142857142776,0,0.9552238805970148,0.0459770114942529,2.244851993166671e-06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.0
